x, true, terminal, branch, dgm
6.317735739822828123e+01,1.349808615938422052e-01,1.255479995562569506e-01,1.357307136058807373e-01,nan
6.491438225035082610e+01,1.322856974694933407e-01,1.233022924727322361e-01,1.331731975078582764e-01,nan
6.665140710247339939e+01,1.297232737391235124e-01,1.211573000357519109e-01,1.305434405803680420e-01,nan
6.838843195459597268e+01,1.272838583503682619e-01,1.191062272504399971e-01,1.278491914272308350e-01,nan
7.012545680671851756e+01,1.249586335036908247e-01,1.171428701490362795e-01,1.255502402782440186e-01,nan
7.186248165884109085e+01,1.227395934969311014e-01,1.152615568342303110e-01,1.234002560377120972e-01,nan
7.359950651096363572e+01,1.206194557366640219e-01,1.134570901020628131e-01,1.210663542151451111e-01,nan
7.533653136308620901e+01,1.185915822748819237e-01,1.117247022683426488e-01,1.191890612244606018e-01,nan
7.707355621520875388e+01,1.166499128936285684e-01,1.100600129744539052e-01,1.171522364020347595e-01,nan
7.881058106733132718e+01,1.147889020992248765e-01,1.084589858741878271e-01,1.153616085648536682e-01,nan
8.054760591945387205e+01,1.130034703924660267e-01,1.069179035738253153e-01,1.137780696153640747e-01,nan
8.228463077157644534e+01,1.112889514552486692e-01,1.054333306593892433e-01,1.119890660047531128e-01,nan
8.402165562369899021e+01,1.096410569094708881e-01,1.040020915920140815e-01,1.102463603019714355e-01,nan
8.575868047582156350e+01,1.080558391857960876e-01,1.026212418957829914e-01,1.088515743613243103e-01,nan
8.749570532794410838e+01,1.065296523239050441e-01,1.012880571189042345e-01,1.069713383913040161e-01,nan
8.923273018006669588e+01,1.050591316916542756e-01,9.999999999378281212e-02,1.058302521705627441e-01,nan
