x, true, terminal, branch, dgm, bsde
5.898989898989899672e+00,-5.771759076163118785e-03,-2.734714163111551244e-03,-5.991849582642316818e-03,-6.377664860337972641e-03,-6.118846125900745392e-03
6.060606060606062329e+00,-4.914659347138583545e-03,-2.327556370095573701e-03,-5.007192026823759079e-03,-5.482981447130441666e-03,-5.351829342544078827e-03
6.222222222222223209e+00,-4.184302300764108917e-03,-1.980897835797912343e-03,-4.554524086415767670e-03,-4.676811397075653076e-03,-5.010799970477819443e-03
6.383838383838385866e+00,-3.562093530032728328e-03,-1.685782234792487788e-03,-3.980541601777076721e-03,-3.960153553634881973e-03,-4.817852284759283066e-03
6.545454545454546746e+00,-3.032125932513729527e-03,-1.434569972506849478e-03,-3.127021016553044319e-03,-3.510705428197979927e-03,-4.838407039642333984e-03
6.707070707070707627e+00,-2.580802593491471342e-03,-1.220747137461286602e-03,-2.571761142462491989e-03,-2.890680916607379913e-03,-4.549876786768436432e-03
6.868686868686870284e+00,-2.196509446178884772e-03,-1.038761469682625282e-03,-2.345425309613347054e-03,-2.528880489990115166e-03,-4.471021238714456558e-03
7.030303030303031164e+00,-1.869332036384618867e-03,-8.838817220372385819e-04,-2.065535169094800949e-03,-2.170757856220006943e-03,-4.824107978492975235e-03
7.191919191919193821e+00,-1.590811095760924498e-03,-7.520772207702530743e-04,-1.749119488522410393e-03,-1.828809035941958427e-03,-4.810615442693233490e-03
7.353535353535354702e+00,-1.353732072296942590e-03,-6.399148270537780014e-04,-1.484427833929657936e-03,-1.568828476592898369e-03,-4.548710770905017853e-03
7.515151515151515582e+00,-1.151944236856994319e-03,-5.444708598486003304e-04,-1.214092480950057507e-03,-1.286066370084881783e-03,-4.776176996529102325e-03
7.676767676767678239e+00,-9.802054524298275950e-04,-4.632558614622306337e-04,-1.201751409098505974e-03,-1.020105206407606602e-03,-4.285211674869060516e-03
7.838383838383839120e+00,-8.340491407847205885e-04,-3.941503720796268873e-04,-9.070563246496021748e-04,-9.009897476062178612e-04,-3.947830293327569962e-03
8.000000000000000000e+00,-7.096703991005814949e-04,-3.353501304664829874e-04,-9.263943065889179707e-04,-5.654745036736130714e-04,-3.791882889345288277e-03
