x, true, terminal, branch, dgm
1.545454545454545858e+00,-1.737715662746264766e-01,2.533906898727592699e-02,-1.766336262226104736e-01,-1.127856969833374023e-01
1.606060606060606410e+00,-2.330999927541565486e-01,-3.525697079043267623e-02,-2.373376637697219849e-01,-1.714437901973724365e-01
1.666666666666666963e+00,-2.915724829558928310e-01,-9.572354801437588101e-02,-2.957050800323486328e-01,-2.291418761014938354e-01
1.727272727272727515e+00,-3.489743276255565796e-01,-1.558386312017188413e-01,-3.537066578865051270e-01,-2.861880362033843994e-01
1.787878787878788067e+00,-4.050947488875909497e-01,-2.153814795453312114e-01,-4.103143811225891113e-01,-3.420104980468750000e-01
1.848484848484848619e+00,-4.597276742152847095e-01,-2.741334534675007872e-01,-4.651280939579010010e-01,-3.968631625175476074e-01
1.909090909090909172e+00,-5.126724931229937887e-01,-3.318788174579952455e-01,-5.181833505630493164e-01,-4.497371613979339600e-01
1.969696969696969724e+00,-5.637347938019108273e-01,-3.884055322484735728e-01,-5.694723129272460938e-01,-5.018450021743774414e-01
2.030303030303030276e+00,-6.127270769944757056e-01,-4.435060334144070304e-01,-6.190318465232849121e-01,-5.523051023483276367e-01
2.090909090909090828e+00,-6.594694444861025628e-01,-4.969779935455057585e-01,-6.654265522956848145e-01,-6.005516052246093750e-01
2.151515151515151381e+00,-7.037902596861017601e-01,-5.486250651859839733e-01,-7.092037200927734375e-01,-6.468369364738464355e-01
2.212121212121211933e+00,-7.455267778721640370e-01,-5.982576018166093634e-01,-7.512294054031372070e-01,-6.910309195518493652e-01
2.272727272727272485e+00,-7.845257437841663961e-01,-6.456933542311115160e-01,-7.907193899154663086e-01,-7.325694561004638672e-01
2.333333333333333925e+00,-8.206439543729535657e-01,-6.907581397498767650e-01,-8.267321586608886719e-01,-7.727376818656921387e-01
2.393939393939394478e+00,-8.537487846376969891e-01,-7.332864818135920171e-01,-8.599928617477416992e-01,-8.100078701972961426e-01
2.454545454545455030e+00,-8.837186746209773069e-01,-7.731222176082801489e-01,-8.900642395019531250e-01,-8.451095819473266602e-01
2.515151515151515582e+00,-9.104435757733495560e-01,-8.101190714905295298e-01,-9.172741770744323730e-01,-8.775631785392761230e-01
2.575757575757576134e+00,-9.338253550483623933e-01,-8.441411921073314062e-01,-9.410945177078247070e-01,-9.084964990615844727e-01
2.636363636363636687e+00,-9.537781552442012867e-01,-8.750636512382282683e-01,-9.617986679077148438e-01,-9.363943338394165039e-01
2.696969696969697239e+00,-9.702287102687940923e-01,-9.027729025280444297e-01,-9.784838557243347168e-01,-9.621472358703613281e-01
2.757575757575757791e+00,-9.831166141707330386e-01,-9.271671984257428001e-01,-9.917498826980590820e-01,-9.852844476699829102e-01
2.818181818181818343e+00,-9.923945429481422220e-01,-9.481569637984230692e-01,-1.001733541488647461e+00,-1.006614685058593750e+00
2.878787878787878896e+00,-9.980284283210122398e-01,-9.656651248485589312e-01,-1.007278561592102051e+00,-1.025279283523559570e+00
2.939393939393939448e+00,-9.999975828289162649e-01,-9.796273921267035778e-01,-1.008679628372192383e+00,-1.041937589645385742e+00
3.000000000000000000e+00,-9.982947757947531198e-01,-9.899924966004454152e-01,-1.006736040115356445e+00,-1.056389808654785156e+00
