x, true, terminal, branch, dgm
-1.000000000000000000e+00,6.967067093471653871e-01,5.403023058681397650e-01,8.554379343986511230e-01,-1.365713328123092651e-01
-9.393939393939394478e-01,7.388770824217121280e-01,5.902773458355402569e-01,7.625689506530761719e-01,-1.372326910495758057e-01
-8.787878787878788955e-01,7.783343207071806713e-01,6.380849048507067911e-01,8.205113410949707031e-01,-1.378758996725082397e-01
-8.181818181818183433e-01,8.149335383918167031e-01,6.835494349711863649e-01,8.720912933349609375e-01,-1.385959386825561523e-01
-7.575757575757573470e-01,8.485403442309660260e-01,7.265039917873153952e-01,9.114410281181335449e-01,-1.394077986478805542e-01
-6.969696969696967948e-01,8.790313350277485505e-01,7.667908474371526450e-01,9.301079511642456055e-01,-1.401125937700271606e-01
-6.363636363636362425e-01,9.062945487659478383e-01,8.042620697785241024e-01,9.443004727363586426e-01,-1.410979628562927246e-01
-5.757575757575756903e-01,9.302298757312217337e-01,8.387800655914716685e-01,9.641687273979187012e-01,-1.417277306318283081e-01
-5.151515151515151381e-01,9.507494261110122080e-01,8.702180858164869637e-01,9.851597547531127930e-01,-1.424548774957656860e-01
-4.545454545454545858e-01,9.677778527233372730e-01,8.984606909733078295e-01,1.004392981529235840e+00,-1.432436406612396240e-01
-3.939393939393940336e-01,9.812526276894137922e-01,9.234041750512754776e-01,1.020014047622680664e+00,-1.440899521112442017e-01
-3.333333333333330373e-01,9.911242720341794099e-01,9.449569463147378112e-01,1.032199144363403320e+00,-1.448659598827362061e-01
-2.727272727272724850e-01,9.973565373716243299e-01,9.630398636251923383e-01,1.039763927459716797e+00,-1.457018256187438965e-01
-2.121212121212119328e-01,9.999265390077934912e-01,9.775865270452068767e-01,1.043714642524719238e+00,-1.463442146778106689e-01
-1.515151515151513806e-01,9.988248399727049920e-01,9.885435216570247485e-01,1.043793678283691406e+00,-1.473031491041183472e-01
-9.090909090909082835e-02,9.940554856726250277e-01,9.958706137005628456e-01,1.036263227462768555e+00,-1.480336636304855347e-01
-3.030303030303027612e-02,9.856359890354556841e-01,9.995408983105884548e-01,1.024321317672729492e+00,-1.488092094659805298e-01
3.030303030303027612e-02,9.735972662037820635e-01,9.995408983105884548e-01,1.014607310295104980e+00,-1.495646387338638306e-01
